id,agent_id,selling_agent_id,product_id,created_at,updated_at,deleted_at,date,full_name,unit_holder_id,current_nav,run_nav_value,beginning_unit,subscription_unit,redeem_unit,dividend_unit,ending_unit,capital,beginning_balance,ending_balance,profit_or_loss,profit_or_loss_in_percent,is_deleted
1000014887,9,9,5,2026-01-20 02:00:00,2026-01-25 02:00:00,2026-01-25 02:00:00,2026-01-19,Customer 0099,100099,1590.7739,1589.5155,287633.2672,0.0,0.0,0.0,287633.2672,466095327.82,457559494.2211,457559494.2211,-8535833.6,-1.8313,True
1000079328,6,6,2,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-18,Customer 0131,100131,1906.0245,1905.3808,218653.2917,0.0,0.0,0.0,218653.2917,410084248.61,415741185.9552,415741185.9552,5656937.35,1.3795,False
1000026725,5,5,2,2026-01-07 02:00:00,2026-01-07 02:00:00,,2026-01-06,Customer 0173,100173,1989.648,1991.3518,253644.5375,0.0,156.4265,0.0,253488.111,475416952.1,504663346.6616,504352112.9887,28935160.89,6.0863,False
1000035690,5,5,3,2026-01-12 02:00:00,2026-01-12 02:00:00,,2026-01-11,Customer 0233,100233,1319.7723,1319.1747,119897.6504,0.0,0.0,0.0,119897.6504,158954310,158237597.8153,158237597.8153,-716712.18,-0.4509,False
1000077685,11,11,3,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-23,Customer 0010,100010,1331.8522,1332.4986,73779.8906,0.0,0.0,0.0,73779.8906,97813690,98636683.7239,98636683.7239,822993.72,0.8414,False
1000070068,1,1,10,2026-01-15 02:00:00,2026-01-15 02:00:00,,2026-01-14,Customer 0461,100461,1623.2641,1624.6426,61895.9875,0.0,0.0,0.0,61895.9875,108027067,100473534.4579,100473534.4579,-7553532.54,-6.9923,False
1000017341,19,19,8,2026-01-16 02:00:00,2026-01-25 02:00:00,2026-01-25 02:00:00,2026-01-15,Customer 0117,100117,1202.2523,1202.6073,36772.98,0.0,0.0,0.0,36772.98,44127576,44210399.7829,44210399.7829,82823.78,0.1877,True
1000023845,7,7,10,2026-01-09 02:00:00,2026-01-09 02:00:00,,2026-01-08,Customer 0156,100156,1654.0114,1652.4771,259679.5009,0.0,0.0,0.0,259679.5009,453218633,429512854.91,429512854.91,-23705778.09,-5.2305,False
1000013365,12,12,8,2026-01-06 02:00:00,2026-01-06 02:00:00,,2026-01-05,Customer 0089,100089,1202.8866,1202.949,324460.945,0.0,0.0,0.0,324460.945,389353134,390289722.9638,390289722.9638,936588.96,0.2405,False
1000033113,4,4,2,2026-01-20 02:00:00,2026-01-25 02:00:00,2026-01-25 02:00:00,2026-01-19,Customer 0217,100217,1896.3386,1896.0218,126701.8448,0.0,0.0,0.0,126701.8448,238484928,240269599.0745,240269599.0745,1784671.07,0.7483,True
1000038981,12,12,6,2026-01-07 02:00:00,2026-01-07 02:00:00,,2026-01-06,Customer 0255,100255,1051.5248,1051.5848,379609.3286,0.0,0.0,0.0,379609.3286,398627756,399168623.3714,399168623.3714,540867.37,0.1357,False
1000005729,16,16,5,2026-01-08 02:00:00,2026-01-08 02:00:00,,2026-01-07,Customer 0034,100034,1584.0136,1584.3087,52758.6016,0.0,0.0,0.0,52758.6016,85492676,83570342.4878,83570342.4878,-1922333.51,-2.2485,False
1000078941,18,18,10,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-20,Customer 0102,100102,1613.9321,1613.5008,38364.5923,0.0,0.0,0.0,38364.5923,66957723,61626204.6992,61626204.6992,-5331518.3,-7.9625,False
1000051542,6,6,1,2026-01-11 02:00:00,2026-01-11 02:00:00,,2026-01-10,Customer 0340,100340,2101.7556,2102.3275,56480.5856,0.0,0.0,0.0,56480.5856,121433259,118708387.037,118708387.037,-2724871.96,-2.2439,False
1000027433,17,17,4,2026-01-22 02:00:00,2026-01-25 02:00:00,2026-01-25 02:00:00,2026-01-21,Customer 0178,100178,1417.2726,1417.2285,215345.8518,0.0,0.0,0.0,215345.8518,303435548.47,305203775.2184,305203775.2184,1768226.75,0.5827,True
1000033866,3,3,2,2026-01-02 02:00:00,2026-01-02 02:00:00,,2026-01-01,Customer 0222,100222,1893.6648,1894.042,67994.4399,0.0,0.0,0.0,67994.4399,127523572,128758677.4016,128758677.4016,1235105.4,0.9685,False
1000067520,20,20,6,2026-01-05 02:00:00,2026-01-05 02:00:00,,2026-01-04,Customer 0444,100444,1051.4475,1051.5441,457333.3292,0.0,0.0,0.0,457333.3292,480245729,480861985.6611,480861985.6611,616256.66,0.1283,False
1000023578,10,10,6,2026-01-12 02:00:00,2026-01-12 02:00:00,,2026-01-11,Customer 0155,100155,1053.2208,1052.4541,474876.5021,0.0,0.0,0.0,474876.5021,497794852,500149809.4191,500149809.4191,2354957.42,0.4731,False
1000031115,12,12,8,2026-01-02 02:00:00,2026-01-02 02:00:00,,2026-01-01,Customer 0206,100206,1194.666,1193.4956,182174.94,0.0,0.0,0.0,182174.94,218609928,217638206.87,217638206.87,-971721.13,-0.4445,False
1000080948,13,13,8,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-15,Customer 0241,100241,1202.2523,1202.2377,147620.24,0.0,0.0,0.0,147620.24,177144288,177343041.8673,177343041.8673,198753.87,0.1122,False
1000069968,19,19,6,2026-01-05 02:00:00,2026-01-05 02:00:00,,2026-01-04,Customer 0460,100460,1051.4475,1051.1529,404862.456,0.0,0.0,0.0,404862.456,425146065,425691617.1594,425691617.1594,545552.16,0.1283,False
1000004660,1,1,5,2026-01-23 02:00:00,2026-01-25 02:00:00,2026-01-25 02:00:00,2026-01-22,Customer 0026,100026,1608.1313,1606.5637,286140.7097,0.0,0.0,0.0,286140.7097,463391832,460151831.5445,460151831.5445,-3240000.46,-0.6992,True
1000080669,17,17,2,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-18,Customer 0220,100220,1906.0245,1907.1095,135104.2626,0.0,0.0,0.0,135104.2626,253388044.58,256584790.359,256584790.359,3196745.78,1.2616,False
1000003043,18,18,5,2026-01-26 02:00:00,2026-01-26 02:00:00,,2026-01-25,Customer 0017,100017,1589.1062,1587.7229,282328.8624,0.0,0.0,0.0,282328.8624,457499805,448650545.6042,448650545.6042,-8849259.4,-1.9343,False
1000074386,14,14,1,2026-01-26 02:00:00,2026-01-26 02:00:00,,2026-01-25,Institution 0484,100484,2109.0276,2108.0001,968517.7262,0.0,0.0,0.0,968517.7262,2081361540,2042630615.7431,2042630615.7431,-38730924.26,-1.8608,False
1000062539,5,5,5,2026-01-15 02:00:00,2026-01-15 02:00:00,,2026-01-14,Customer 0413,100413,1590.2684,1589.886,271080.635,0.0,0.0,0.0,271080.635,439272615,431090967.7064,431090967.7064,-8181647.29,-1.8625,False
1000077218,11,11,4,2026-01-20 02:00:00,2026-01-25 02:00:00,2026-01-25 02:00:00,2026-01-19,Institution 0498,100498,1411.0591,1410.9288,3169992.0713,0.0,0.0,0.0,3169992.0713,4470322819,4473046159.1885,4473046159.1885,2723340.19,0.0609,True
1000025740,15,15,10,2026-01-12 02:00:00,2026-01-12 02:00:00,,2026-01-11,Customer 0169,100169,1621.8066,1620.2714,48871.2857,0.0,0.0,0.0,48871.2857,85295055,79259773.7617,79259773.7617,-6035281.24,-7.0758,False
1000038729,2,2,6,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-24,Customer 0252,100252,1055.4034,1055.2682,393091.8541,0.0,0.0,0.0,393091.8541,412785756,414870479.3391,414870479.3391,2084723.34,0.505,False
1000081459,13,13,6,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-18,Customer 0274,100274,1054.5812,1055.5033,194245.15,0.0,0.0,0.0,194245.15,203976832.06,205201432.2934,205201432.2934,1224600.23,0.6004,False
1000078632,3,3,6,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-22,Customer 0076,100076,1054.9469,1054.3774,317322.6855,0.0,0.0,0.0,317322.6855,333220552,335800575.1609,335800575.1609,2580023.16,0.7743,False
1000079924,15,15,10,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-20,Customer 0169,100169,1613.9321,1613.7201,47966.0793,0.0,0.0,0.0,47966.0793,83715198.27,77381112.905,77381112.905,-6334085.36,-7.5662,False
1000044752,1,1,2,2026-01-07 02:00:00,2026-01-07 02:00:00,,2026-01-06,Customer 0292,100292,1989.648,1987.7105,194956.9299,0.0,0.0,0.0,194956.9299,365641722,387895665.6326,387895665.6326,22253943.63,6.0863,False
1000076249,4,4,3,2026-01-08 02:00:00,2026-01-08 02:00:00,,2026-01-07,Institution 0495,100495,1315.0088,1314.3974,3271792.9006,0.0,0.0,0.0,3271792.9006,4337579438,4302436456.0958,4302436456.0958,-35142981.9,-0.8102,False
1000029432,2,2,10,2026-01-17 02:00:00,2026-01-25 02:00:00,2026-01-25 02:00:00,2026-01-16,Customer 0194,100194,1614.1333,1614.1597,63388.5883,0.0,0.0,0.0,63388.5883,109780621,102317631.1884,102317631.1884,-7462989.81,-6.7981,True
1000080074,17,17,7,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-17,Customer 0178,100178,1087.9181,1087.1492,214604.363,0.0,0.0,0.0,214604.363,231827453,233793206.1051,233793206.1051,1965753.11,0.8479,False
1000083049,9,9,4,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-19,Customer 0388,100388,1411.0591,1412.0809,313407.7897,0.0,0.0,0.0,313407.7897,441967665,440284461.7455,440284461.7455,-1683203.25,-0.3808,False
1000083184,18,18,1,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-19,Customer 0396,100396,2132.7951,2132.9128,36909.5646,0.0,0.0,0.0,36909.5646,78759775,78345320.8794,78345320.8794,-414454.12,-0.5262,False
1000008700,9,9,10,2026-01-22 02:00:00,2026-01-25 02:00:00,2026-01-25 02:00:00,2026-01-21,Customer 0057,100057,1601.2793,1601.1593,78208.8986,0.0,0.0,0.0,78208.8986,132223532,125234290.3508,125234290.3508,-6989241.65,-5.2859,True
1000023664,10,10,7,2026-01-08 02:00:00,2026-01-08 02:00:00,,2026-01-07,Customer 0155,100155,1082.6415,1082.986,27707.402,0.0,0.0,0.0,27707.402,29930921,29997183.2519,29997183.2519,66262.25,0.2214,False
1000062973,9,9,8,2026-01-16 02:00:00,2026-01-25 02:00:00,2026-01-25 02:00:00,2026-01-15,Customer 0417,100417,1202.2523,1202.7335,389636.5144,0.0,0.0,0.0,389636.5144,467390245,468441395.6014,468441395.6014,1051150.6,0.2249,True
1000078658,3,3,5,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-21,Customer 0078,100078,1594.8947,1593.6077,250387.0403,0.0,0.0,0.0,250387.0403,403954829,398550289.1413,398550289.1413,-5404539.86,-1.3379,False
1000021396,16,16,5,2026-01-04 02:00:00,2026-01-04 02:00:00,,2026-01-03,Customer 0144,100144,1614.8483,1614.086,190458.4652,0.0,0.0,0.0,190458.4652,308628420,307561528.8153,307561528.8153,-1066891.18,-0.3457,False
1000065624,10,10,7,2026-01-10 02:00:00,2026-01-10 02:00:00,,2026-01-09,Customer 0433,100433,1084.248,1083.389,387681.3801,0.0,0.0,0.0,387681.3801,418454817,420342760.9627,420342760.9627,1887943.96,0.4512,False
1000079409,11,11,2,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-18,Customer 0138,100138,1906.0245,1905.9774,62794.6073,0.0,0.0,0.0,62794.6073,117771286,119845424.497,119845424.497,2074138.5,1.7612,False
1000079429,14,14,10,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-20,Customer 0139,100139,1613.9321,1612.735,46685.3882,0.0,0.0,0.0,46685.3882,81480008,75441197.5801,75441197.5801,-6038810.42,-7.4114,False
1000079445,4,4,1,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-18,Customer 0141,100141,2119.0357,2117.4432,163425.1719,0.0,0.0,0.0,163425.1719,350682702.6,346590500.3007,346590500.3007,-4092202.3,-1.1669,False
1000051367,8,8,5,2026-01-16 02:00:00,2026-01-25 02:00:00,2026-01-25 02:00:00,2026-01-15,Customer 0339,100339,1597.8045,1599.1231,7130.1139,0.0,0.0,0.0,7130.1139,11553993,11392528.0066,11392528.0066,-161464.99,-1.3975,True
1000080738,6,6,1,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-23,Customer 0224,100224,2185.5981,2183.6116,22318.3386,0.0,0.0,0.0,22318.3386,47984428,48734680.4197,48734680.4197,750252.42,1.5635,False
1000082033,11,11,3,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-15,Customer 0316,100316,1332.4407,1331.3178,327280.217,0.0,0.0,0.0,327280.217,433825199,437613718.6672,437613718.6672,3788519.67,0.8733,False
1000078471,11,11,4,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-19,Customer 0066,100066,1411.0591,1410.277,129408.2159,0.0,0.0,0.0,129408.2159,182491466,182191725.1178,182191725.1178,-299740.88,-0.1642,False
1000004962,16,16,8,2026-01-07 02:00:00,2026-01-07 02:00:00,,2026-01-06,Customer 0028,100028,1201.9159,1202.2497,81655.3275,0.0,0.0,0.0,81655.3275,97986393,98142836.442,98142836.442,156443.44,0.1597,False
1000038907,20,20,8,2026-01-23 02:00:00,2026-01-25 02:00:00,,2026-01-22,Customer 0254,100254,1205.1723,1204.7723,108263.5342,0.0,0.0,0.0,108263.5342,129916241,130476212.4778,130476212.4778,559971.48,0.431,True
1000053068,7,7,4,2026-01-13 02:00:00,2026-01-13 02:00:00,,2026-01-12,Customer 0348,100348,1421.1627,1421.0776,237202.6069,0.0,0.0,0.0,237202.6069,333593854,337103497.2879,337103497.2879,3509643.29,1.0521,False
1000073961,6,6,9,2026-01-17 02:00:00,2026-01-25 02:00:00,2026-01-25 02:00:00,2026-01-16,Institution 0483,100483,1468192.7078,1468537.6456,135.6606,0.0,0.0,0.0,135.6606,197453982,199175882.17,199175882.17,1721900.17,0.8721,True
1000080223,4,4,4,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-22,Customer 0188,100188,1422.9616,1424.2907,252057.4543,0.0,0.0,0.0,252057.4543,355451422.07,357333483.7515,357333483.7515,1882061.68,0.5295,False
1000081096,17,17,4,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-15,Customer 0249,100249,1413.6701,1413.3245,244497.5287,0.0,0.0,0.0,244497.5287,344790415,346017563.8967,346017563.8967,1227148.9,0.3559,False
1000014695,6,6,7,2026-01-08 02:00:00,2026-01-08 02:00:00,,2026-01-07,Customer 0098,100098,1082.6415,1081.7011,404409.2389,0.0,0.0,0.0,404409.2389,436863080.36,437830225.0548,437830225.0548,967144.69,0.2214,False
1000060362,14,14,7,2026-01-15 02:00:00,2026-01-15 02:00:00,,2026-01-14,Customer 0398,100398,1086.4714,1087.3297,358371.2742,0.0,0.0,0.0,358371.2742,387130569,389360140.0456,389360140.0456,2229571.05,0.5759,False
1000052448,12,12,10,2026-01-17 02:00:00,2026-01-25 02:00:00,2026-01-25 02:00:00,2026-01-16,Customer 0345,100345,1614.1333,1614.899,143198.0036,0.0,0.0,0.0,143198.0036,249457633,231140666.1526,231140666.1526,-18316966.85,-7.3427,True
1000083853,19,19,1,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-20,Customer 0440,100440,2125.9421,2125.3141,91950.1437,0.0,0.0,0.0,91950.1437,197692809,195461662.1823,195461662.1823,-2231146.82,-1.1286,False
1000025551,20,20,4,2026-01-03 02:00:00,2026-01-03 02:00:00,,2026-01-02,Customer 0168,100168,1416.0747,1417.4337,150293.0606,0.0,0.0,0.0,150293.0606,211943274,212826200.6429,212826200.6429,882926.64,0.4166,False
1000035782,5,5,6,2026-01-14 02:00:00,2026-01-14 02:00:00,,2026-01-13,Customer 0233,100233,1053.1031,1052.502,9013.6292,0.0,0.0,0.0,9013.6292,9465212,9492280.8298,9492280.8298,27068.83,0.286,False
1000026729,5,5,2,2026-01-11 02:00:00,2026-01-11 02:00:00,,2026-01-10,Customer 0173,100173,1966.0915,1967.2682,253488.111,0.0,0.0,0.0,253488.111,475416952.1,498380820.303,498380820.303,22963868.2,4.8303,False
1000041075,9,9,6,2026-01-03 02:00:00,2026-01-03 02:00:00,,2026-01-02,Customer 0269,100269,1050.4621,1049.6078,320172.8959,0.0,0.0,0.0,320172.8959,336213558,336329492.6056,336329492.6056,115934.61,0.0345,False
1000071528,9,9,6,2026-01-10 02:00:00,2026-01-10 02:00:00,,2026-01-09,Institution 0470,100470,1053.0738,1053.8214,1469043.254,0.0,0.0,0.0,1469043.254,1542642321,1547010961.8287,1547010961.8287,4368640.83,0.2832,False
1000026368,7,7,10,2026-01-10 02:00:00,2026-01-10 02:00:00,,2026-01-09,Customer 0171,100171,1606.6713,1607.2454,165841.4462,0.0,0.0,0.0,165841.4462,289443076,266452691.9114,266452691.9114,-22990384.09,-7.943,False
1000046433,18,18,8,2026-01-04 02:00:00,2026-01-04 02:00:00,,2026-01-03,Customer 0304,100304,1202.043,1200.9041,93141.9242,0.0,0.0,0.0,93141.9242,111770309,111960597.9511,111960597.9511,190288.95,0.1702,False
1000046434,18,18,8,2026-01-05 02:00:00,2026-01-05 02:00:00,,2026-01-04,Customer 0304,100304,1202.2776,1202.7479,93141.9242,0.0,0.0,0.0,93141.9242,111770309,111982449.0465,111982449.0465,212140.05,0.1898,False
1000013211,8,8,6,2026-01-10 02:00:00,2026-01-10 02:00:00,,2026-01-09,Customer 0088,100088,1053.0738,1053.7006,426707.4231,0.0,0.0,0.0,426707.4231,448085465,449354407.5348,449354407.5348,1268942.53,0.2832,False
1000080325,14,14,6,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-18,Customer 0199,100199,1054.5812,1054.1642,363059.7981,0.0,0.0,0.0,363059.7981,381249094,381444462.3065,381444462.3065,195368.31,0.0512,False
1000074474,5,5,4,2026-01-24 02:00:00,2026-01-25 02:00:00,2026-01-25 02:00:00,2026-01-23,Institution 0485,100485,1423.1918,1422.0531,761608.9966,0.0,0.0,0.0,761608.9966,1074021007,1083915678.762,1083915678.762,9894671.76,0.9213,True
1000045718,7,7,3,2026-01-02 02:00:00,2026-01-02 02:00:00,,2026-01-01,Customer 0299,100299,1323.461,1323.5296,156280.7203,0.0,0.0,0.0,156280.7203,207189165,206831438.4311,206831438.4311,-357726.57,-0.1727,False
1000007595,9,9,5,2026-01-21 02:00:00,2026-01-25 02:00:00,2026-01-25 02:00:00,2026-01-20,Customer 0047,100047,1596.5858,1597.5119,79391.8043,0.0,0.0,0.0,79391.8043,128268518,126755827.3546,126755827.3546,-1512690.65,-1.1793,True
1000016359,3,3,1,2026-01-11 02:00:00,2026-01-11 02:00:00,,2026-01-10,Customer 0110,100110,2101.7556,2100.345,53037.9633,0.0,0.0,0.0,53037.9633,114031621,111472836.2855,111472836.2855,-2558784.71,-2.2439,False
1000037467,7,7,1,2026-01-18 02:00:00,2026-01-25 02:00:00,2026-01-25 02:00:00,2026-01-17,Customer 0245,100245,2144.6962,2145.9079,155421.3577,0.0,0.0,0.0,155421.3577,333972716,333331595.2431,333331595.2431,-641120.76,-0.192,True
1000083196,19,19,5,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-22,Customer 0397,100397,1608.1313,1608.9057,289893.682,0.0,0.0,0.0,289893.682,469758217,465746176.4152,465746176.4152,-4012040.58,-0.8541,False
1000046802,11,11,3,2026-01-13 02:00:00,2026-01-13 02:00:00,,2026-01-12,Customer 0306,100306,1320.7817,1320.4226,40712.591,0.0,0.0,0.0,40712.591,53594394,53772445.1328,53772445.1328,178051.13,0.3322,False
1000026830,5,5,5,2026-01-22 02:00:00,2026-01-25 02:00:00,2026-01-25 02:00:00,2026-01-21,Customer 0173,100173,1594.8947,1593.733,117110.0611,0.0,0.0,0.0,117110.0611,189421344,186778215.7124,186778215.7124,-2643128.29,-1.3954,True
1000081254,7,7,7,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-20,Customer 0259,100259,1089.5499,1088.8969,13111.7672,0.0,0.0,0.0,13111.7672,14163986.54,14300684.144,14300684.144,136697.6,0.9651,False
1000033448,3,3,3,2026-01-12 02:00:00,2026-01-12 02:00:00,,2026-01-11,Customer 0219,100219,1319.7723,1320.1,135418.8331,0.0,0.0,0.0,135418.8331,179531518,178722024.8413,178722024.8413,-809493.16,-0.4509,False
1000077714,13,13,3,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-16,Customer 0011,100011,1335.6825,1334.6268,373972.0098,0.0,0.0,0.0,373972.0098,495793392,497530152.2443,497530152.2443,1736760.24,0.3503,False
1000023301,10,10,2,2026-01-05 02:00:00,2026-01-05 02:00:00,,2026-01-04,Customer 0152,100152,1966.579,1967.7115,141071.1362,0.0,0.0,0.0,141071.1362,264578916,277427534.0167,277427534.0167,12848618.02,4.8563,False
1000084555,18,18,9,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-20,Institution 0486,100486,1461729.6329,1462465.9073,1692.5784,0.0,0.0,0.0,1692.5784,2458517644.74,2471965461.1664,2471965461.1664,13447816.43,0.547,False
1000025753,15,15,10,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-24,Customer 0169,100169,1517.5515,1516.9877,47966.0793,0.0,0.0,0.0,47966.0793,83715198.27,72790995.6498,72790995.6498,-10924202.62,-13.0492,False
1000082112,12,12,3,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-22,Customer 0321,100321,1329.7972,1330.9249,195658.7826,0.0,0.0,0.0,195658.7826,259394631,261180125.2675,261180125.2675,1785494.27,0.6883,False
1000079544,10,10,3,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-18,Customer 0146,100146,1335.3609,1336.1133,218061.5083,0.0,0.0,0.0,218061.5083,288731424,290477372.6246,290477372.6246,1745948.62,0.6047,False
1000065171,2,2,10,2026-01-07 02:00:00,2026-01-07 02:00:00,,2026-01-06,Customer 0431,100431,1677.5587,1676.4591,118513.235,0.0,0.0,0.0,118513.235,206841149,198812908.3957,198812908.3957,-8028240.6,-3.8814,False
1000033371,3,3,4,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-24,Customer 0219,100219,1430.3282,1429.6164,300613.5704,0.0,0.0,0.0,300613.5704,423925257,429976067.068,429976067.068,6050810.07,1.4273,False
1000078696,8,8,10,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-23,Customer 0081,100081,1539.7252,1538.5541,277271.5716,0.0,0.0,0.0,277271.5716,483922074,428650416.8419,428650416.8419,-55271657.16,-11.4216,False
1000081861,9,9,1,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-22,Customer 0301,100301,2162.5062,2164.5617,12278.2878,0.0,0.0,0.0,12278.2878,26162115,26560825.6823,26560825.6823,398710.68,1.524,False
1000000923,15,15,2,2026-01-24 02:00:00,2026-01-25 02:00:00,2026-01-25 02:00:00,2026-01-23,Customer 0007,100007,1879.2063,1880.0076,37772.0541,0.0,0.0,0.0,37772.0541,71006732,70981482.0477,70981482.0477,-25249.95,-0.0356,True
1000031666,11,11,4,2026-01-13 02:00:00,2026-01-13 02:00:00,,2026-01-12,Customer 0209,100209,1421.1627,1421.361,147995.9275,0.0,0.0,0.0,147995.9275,208703857,210326291.9547,210326291.9547,1622434.95,0.7774,False
1000065180,2,2,10,2026-01-16 02:00:00,2026-01-25 02:00:00,2026-01-25 02:00:00,2026-01-15,Customer 0431,100431,1612.6365,1612.4266,118381.8912,0.0,0.0,0.0,118381.8912,206611914.67,190906958.6461,190906958.6461,-15704956.02,-7.6012,True
1000049107,7,7,4,2026-01-06 02:00:00,2026-01-06 02:00:00,,2026-01-05,Customer 0325,100325,1424.4971,1425.1711,19469.0902,0.0,0.0,0.0,19469.0902,27455311,27733662.5295,27733662.5295,278351.53,1.0138,False
1000009929,11,11,4,2026-01-24 02:00:00,2026-01-25 02:00:00,2026-01-25 02:00:00,2026-01-23,Customer 0066,100066,1423.1918,1423.0187,128817.1997,0.0,0.0,0.0,128817.1997,181658014.95,183331582.2492,183331582.2492,1673567.29,0.9213,True
1000067991,8,8,8,2026-01-26 02:00:00,2026-01-26 02:00:00,,2026-01-25,Customer 0446,100446,1198.6591,1198.0991,20739.2825,0.0,0.0,0.0,20739.2825,24887139,24859329.6961,24859329.6961,-27809.3,-0.1117,False
1000060282,19,19,5,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-24,Customer 0397,100397,1608.2998,1608.8458,289893.682,0.0,0.0,0.0,289893.682,469758217,466235950.7849,466235950.7849,-3522266.22,-0.7498,False
1000083205,14,14,7,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-22,Customer 0398,100398,1088.5258,1088.384,358371.2742,0.0,0.0,0.0,358371.2742,387130569,389973113.993,389973113.993,2842544.99,0.7343,False
1000078625,3,3,6,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-15,Customer 0076,100076,1053.1683,1053.4719,317322.6855,0.0,0.0,0.0,317322.6855,333220552,333645471.9451,333645471.9451,424919.95,0.1275,False
