id,agent_id,selling_agent_id,product_id,created_at,updated_at,deleted_at,date,full_name,unit_holder_id,current_nav,run_nav_value,beginning_unit,subscription_unit,redeem_unit,dividend_unit,ending_unit,capital,beginning_balance,ending_balance,profit_or_loss,profit_or_loss_in_percent,is_deleted
1000085366,12,12,3,2026-03-22 02:00:00,2026-03-22 02:00:00,,2026-03-17,Customer 0021,100021,1367.3904,1368.1941,98776.1688,0.0,0.0,0.0,98776.1688,130956903,134397744.8776,134397744.8776,3440841.88,2.6275,False
1000026347,7,7,7,2026-03-20 02:00:00,2026-03-22 02:00:00,2026-03-22 02:00:00,2026-03-19,Customer 0171,100171,1101.3785,1100.328,467564.206,0.0,0.0,0.0,467564.206,505483340.51,514965163.8346,514965163.8346,9481823.33,1.8758,True
1000077552,8,8,3,2026-03-25 02:00:00,2026-03-25 02:00:00,,2026-03-24,Institution 0500,100500,1367.7817,1366.7658,3570515.9058,0.0,0.0,0.0,3570515.9058,4724935368,4883686315.4544,4883686315.4544,158750947.45,3.3599,False
1000016655,3,3,3,2026-03-07 02:00:00,2026-03-07 02:00:00,,2026-03-06,Customer 0110,100110,1362.5296,1361.3587,295413.0541,0.0,0.0,0.0,295413.0541,391981053.48,402509030.4349,402509030.4349,10527976.96,2.6858,False
1000046476,18,18,8,2026-02-16 02:00:00,2026-02-16 02:00:00,,2026-02-15,Customer 0304,100304,1214.1519,1214.4549,93141.9242,0.0,0.0,0.0,93141.9242,111770309,113088444.1966,113088444.1966,1318135.2,1.1793,False
1000071021,7,7,3,2026-01-30 02:00:00,2026-01-30 02:00:00,,2026-01-29,Institution 0467,100467,1325.116,1326.1999,1131465.532,0.0,0.0,0.0,1131465.532,1500040429,1499323079.8527,1499323079.8527,-717349.15,-0.0478,False
1000058895,18,18,6,2026-01-24 02:00:00,2026-01-25 02:00:00,2026-01-25 02:00:00,2026-01-23,Customer 0389,100389,1054.8026,1055.1539,93252.5912,0.0,0.0,0.0,93252.5912,97924546,98363075.6353,98363075.6353,438529.64,0.4478,True
1000000102,6,6,1,2026-01-13 02:00:00,2026-01-13 02:00:00,,2026-01-12,Customer 0002,100002,2105.8226,2107.4873,108529.1616,0.0,0.0,0.0,108529.1616,233103334.15,228543161.2955,228543161.2955,-4560172.85,-1.9563,False
1000067535,20,20,6,2026-01-20 02:00:00,2026-01-25 02:00:00,2026-01-25 02:00:00,2026-01-19,Customer 0444,100444,1054.4003,1054.6476,457333.3292,0.0,0.0,463.9691,457797.2983,480245729,482212399.5156,482701608.6738,2455879.67,0.5114,True
1000007521,5,5,3,2026-02-06 02:00:00,2026-02-06 02:00:00,,2026-02-05,Customer 0046,100046,1316.5452,1317.1789,130142.2604,0.0,0.0,0.0,130142.2604,172515091.27,171338168.2804,171338168.2804,-1176922.99,-0.6822,False
1000059586,12,12,3,2026-03-31 02:00:00,2026-03-31 02:00:00,,2026-03-30,Customer 0393,100393,1365.9965,1364.9348,121817.5501,0.0,0.0,0.0,121817.5501,161499617,166402347.0287,166402347.0287,4902730.03,3.0358,False
1000059700,12,12,6,2026-01-24 02:00:00,2026-01-25 02:00:00,2026-01-25 02:00:00,2026-01-23,Customer 0394,100394,1054.8026,1054.6955,158003.2187,0.0,0.0,0.0,158003.2187,165919180,166662205.9365,166662205.9365,743025.94,0.4478,True
1000047616,16,16,3,2026-03-15 02:00:00,2026-03-22 02:00:00,2026-03-22 02:00:00,2026-03-14,Customer 0314,100314,1360.87,1362.1704,316000.9552,0.0,0.0,0.0,316000.9552,418630479.44,430036219.9607,430036219.9607,11405740.52,2.7245,True
1000050864,2,2,3,2026-02-22 02:00:00,2026-02-22 02:00:00,,2026-02-21,Customer 0336,100336,1326.5805,1326.2609,55268.8852,0.0,0.0,0.0,55268.8852,73388827,73318625.3479,73318625.3479,-70201.65,-0.0957,False
1000044018,4,4,4,2026-03-24 02:00:00,2026-03-24 02:00:00,,2026-03-23,Customer 0286,100286,1449.2277,1448.9611,282061.5906,0.0,0.0,0.0,282061.5906,397763255,408771470.1377,408771470.1377,11008215.14,2.7675,False
1000037280,5,5,6,2026-01-11 02:00:00,2026-01-11 02:00:00,,2026-01-10,Customer 0244,100244,1052.5269,1053.5534,36069.1748,0.0,0.0,0.0,36069.1748,37921091,37963776.7304,37963776.7304,42685.73,0.1126,False
1000003538,1,1,6,2026-03-12 02:00:00,2026-03-22 02:00:00,2026-03-22 02:00:00,2026-03-11,Customer 0018,100018,1072.4357,1073.4004,50409.9752,0.0,0.0,0.0,50409.9752,52935515,54061457.084,54061457.084,1125942.08,2.127,True
1000090384,13,13,3,2026-03-22 02:00:00,2026-03-22 02:00:00,,2026-03-19,Customer 0258,100258,1362.1245,1362.2943,123235.1226,0.0,0.0,0.0,123235.1226,163378963.84,167236654.922,167236654.922,3857691.08,2.3612,False
1000051810,13,13,4,2026-01-09 02:00:00,2026-01-09 02:00:00,,2026-01-08,Customer 0341,100341,1424.1731,1424.4136,238821.3104,0.0,0.0,0.0,238821.3104,336785811.93,340122885.9829,340122885.9829,3337074.05,0.9909,False
1000033370,3,3,4,2026-01-24 02:00:00,2026-01-25 02:00:00,2026-01-25 02:00:00,2026-01-23,Customer 0219,100219,1423.1918,1424.4817,300613.5704,0.0,0.0,0.0,300613.5704,423925257,427830768.3841,427830768.3841,3905511.38,0.9213,True
1000071098,18,18,3,2026-01-17 02:00:00,2026-01-25 02:00:00,,2026-01-16,Institution 0468,100468,1335.6825,1334.7473,393122.5865,0.0,0.0,0.0,393122.5865,521182269,525086959.09,525086959.09,3904690.09,0.7492,True
1000086222,11,11,4,2026-03-22 02:00:00,2026-03-22 02:00:00,,2026-03-09,Customer 0066,100066,1445.7476,1445.5996,162457.7905,0.0,0.0,0.0,162457.7905,229217546.95,233878725.0903,233878725.0903,4661178.14,2.0335,False
1000045975,10,10,1,2026-03-20 02:00:00,2026-03-22 02:00:00,2026-03-22 02:00:00,2026-03-19,Customer 0300,100300,2249.3777,2249.7221,106587.3154,0.0,0.0,0.0,106587.3154,229964399,239755130.2538,239755130.2538,9790731.25,4.2575,True
1000041174,9,9,10,2026-01-12 02:00:00,2026-01-12 02:00:00,,2026-01-11,Customer 0269,100269,1621.8066,1620.7913,15370.1341,0.0,0.0,0.0,15370.1341,26825495,24927384.8847,24927384.8847,-1898110.12,-7.0758,False
1000007421,4,4,3,2026-01-27 02:00:00,2026-01-27 02:00:00,,2026-01-26,Customer 0045,100045,1329.3865,1329.5912,352678.7034,0.0,0.0,0.0,352678.7034,467768032,468846307.1728,468846307.1728,1078275.17,0.2305,False
1000053156,20,20,10,2026-01-11 02:00:00,2026-01-11 02:00:00,,2026-01-10,Customer 0349,100349,1615.1269,1615.7249,151533.0574,0.0,0.0,0.0,151533.0574,264470645.12,244745117.2851,244745117.2851,-19725527.84,-7.4585,False
1000043173,16,16,4,2026-03-17 02:00:00,2026-03-22 02:00:00,2026-03-22 02:00:00,2026-03-16,Customer 0282,100282,1443.9699,1444.0684,278716.1102,0.0,0.0,0.0,278716.1102,393045458.67,402457673.8453,402457673.8453,9412215.17,2.3947,True
1000055106,7,7,10,2026-03-03 02:00:00,2026-03-03 02:00:00,,2026-03-02,Customer 0362,100362,1388.9173,1388.5366,122885.923,0.0,0.0,0.0,122885.923,214146800,170678384.4079,170678384.4079,-43468415.59,-20.2984,False
1000059160,10,10,2,2026-01-24 02:00:00,2026-01-25 02:00:00,2026-01-25 02:00:00,2026-01-23,Customer 0391,100391,1879.2063,1878.6448,90842.6644,0.0,0.0,0.0,90842.6644,170375417,170712107.1669,170712107.1669,336690.17,0.1976,True
1000084740,5,5,3,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-18,Institution 0497,100497,1335.3609,1334.6584,1606297.4882,0.0,0.0,0.0,1606297.4882,2129548895,2142596675.0984,2142596675.0984,13047780.1,0.6127,False
1000052246,5,5,5,2026-03-26 02:00:00,2026-03-26 02:00:00,,2026-03-25,Customer 0343,100343,1657.5319,1655.9947,307546.6211,0.0,0.0,0.0,307546.6211,498363922.17,509768335.2216,509768335.2216,11404413.05,2.2884,False
1000020610,14,14,10,2026-01-28 02:00:00,2026-01-28 02:00:00,,2026-01-27,Customer 0139,100139,1515.6832,1514.824,46685.3882,0.0,0.0,0.0,46685.3882,81480008,70760258.5581,70760258.5581,-10719749.44,-13.1563,False
1000080343,14,14,3,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-18,Customer 0199,100199,1335.3609,1336.4105,276762.6299,0.0,0.0,0.0,276762.6299,366688812,368009749.5585,368009749.5585,1320937.56,0.3602,False
1000046349,9,9,7,2026-01-10 02:00:00,2026-01-10 02:00:00,,2026-01-09,Customer 0303,100303,1084.248,1085.0189,257366.8225,5403.9021,0.0,0.0,262770.7246,283879680,279049462.5563,284908632.6005,1028952.6,0.3625,False
1000013149,2,2,10,2026-02-07 02:00:00,2026-02-07 02:00:00,,2026-02-06,Customer 0087,100087,1518.1203,1519.1597,197016.5571,0.0,0.0,0.0,197016.5571,341614610.85,299094834.7602,299094834.7602,-42519776.09,-12.4467,False
1000049432,15,15,5,2026-03-02 02:00:00,2026-03-02 02:00:00,,2026-03-01,Customer 0326,100326,1653.5908,1653.9202,295603.0037,0.0,0.0,0.0,295603.0037,478373539,488806407.397,488806407.397,10432868.4,2.1809,False
1000017814,20,20,6,2026-02-08 02:00:00,2026-02-08 02:00:00,,2026-02-07,Customer 0119,100119,1061.12,1062.0067,154853.3806,0.0,0.0,0.0,154853.3806,162611535,164318019.2545,164318019.2545,1706484.25,1.0494,False
1000036216,4,4,10,2026-03-29 02:00:00,2026-03-29 02:00:00,,2026-03-28,Customer 0236,100236,1387.1267,1385.76,128034.0595,0.0,0.0,0.0,128034.0595,221766774.83,177599462.492,177599462.492,-44167312.34,-19.9161,False
1000012129,10,10,7,2026-03-10 02:00:00,2026-03-22 02:00:00,2026-03-22 02:00:00,2026-03-09,Customer 0080,100080,1098.8122,1098.627,281966.9199,0.0,0.0,0.0,281966.9199,304572455,309828691.5805,309828691.5805,5256236.58,1.7258,True
1000055004,14,14,3,2026-02-19 02:00:00,2026-02-19 02:00:00,,2026-02-18,Customer 0361,100361,1331.5693,1331.437,153927.6862,0.0,0.0,0.0,153927.6862,203532728,204965381.3185,204965381.3185,1432653.32,0.7039,False
1000080379,13,13,6,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-18,Customer 0202,100202,1054.5812,1054.6662,121945.3919,0.0,0.0,0.0,121945.3919,128054856,128134637.8066,128134637.8066,79781.81,0.0623,False
1000056594,11,11,2,2026-02-19 02:00:00,2026-02-19 02:00:00,,2026-02-18,Customer 0373,100373,1707.5548,1706.7369,45409.7329,0.0,0.0,0.0,45409.7329,85165954,77539607.331,77539607.331,-7626346.67,-8.9547,False
1000076572,4,4,2,2026-03-02 02:00:00,2026-03-02 02:00:00,,2026-03-01,Institution 0495,100495,1810.3995,1809.9588,1343160.7899,0.0,0.0,0.0,1343160.7899,2517256238,2431657622.4543,2431657622.4543,-85598615.55,-3.4005,False
1000051084,8,8,7,2026-01-03 02:00:00,2026-01-03 02:00:00,,2026-01-02,Customer 0337,100337,1080.6506,1079.973,157731.6704,0.0,0.0,0.0,157731.6704,170389637,170452824.3072,170452824.3072,63187.31,0.0371,False
1000038816,2,2,3,2026-01-22 02:00:00,2026-01-25 02:00:00,2026-01-25 02:00:00,2026-01-21,Customer 0253,100253,1335.3971,1336.2116,287778.7501,0.0,0.0,0.0,287778.7501,381522678,384298908.3805,384298908.3805,2776230.38,0.7277,True
1000006277,16,16,6,2026-02-24 02:00:00,2026-02-24 02:00:00,,2026-02-23,Customer 0036,100036,1064.6319,1064.7893,364324.6424,0.0,0.0,0.0,364324.6424,382374063,387871636.2755,387871636.2755,5497573.28,1.4377,False
1000071387,10,10,3,2026-02-05 02:00:00,2026-02-05 02:00:00,,2026-02-04,Institution 0469,100469,1315.1708,1314.2916,2080875.2432,0.0,0.0,0.0,2080875.2432,2758742252.1,2736706358.326,2736706358.326,-22035893.78,-0.7988,False
1000021059,13,13,6,2026-01-27 02:00:00,2026-01-27 02:00:00,,2026-01-26,Customer 0143,100143,1055.8045,1056.1091,344883.873,0.0,0.0,0.0,344883.873,361869219.16,364129945.0696,364129945.0696,2260725.91,0.6247,False
1000023281,10,10,4,2026-03-13 02:00:00,2026-03-22 02:00:00,2026-03-22 02:00:00,2026-03-12,Customer 0152,100152,1448.9599,1449.136,107612.5675,0.0,0.0,0.0,107612.5675,152124863,155926295.0999,155926295.0999,3801432.1,2.4989,True
1000068005,8,8,8,2026-02-09 02:00:00,2026-02-09 02:00:00,,2026-02-08,Customer 0446,100446,1205.5563,1204.6817,20739.2825,0.0,0.0,0.0,20739.2825,24887139,25002372.6754,25002372.6754,115233.68,0.463,False
1000074781,11,11,9,2026-03-02 02:00:00,2026-03-02 02:00:00,,2026-03-01,Institution 0486,100486,1514536.2482,1514748.97,1692.5784,0.0,0.0,0.0,1692.5784,2458517644.74,2563471315.7875,2563471315.7875,104953671.05,4.269,False
1000080275,2,2,10,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-20,Customer 0194,100194,1613.9321,1612.5452,63388.5883,0.0,0.0,0.0,63388.5883,109780621,102700719.5696,102700719.5696,-7079901.43,-6.4491,False
1000032675,11,11,10,2026-02-01 02:00:00,2026-02-01 02:00:00,,2026-01-31,Customer 0216,100216,1510.0486,1509.922,94904.5617,0.0,0.0,0.0,94904.5617,165636931.57,143310500.5632,143310500.5632,-22326431.01,-13.4791,False
1000094078,11,11,5,2026-03-22 02:00:00,2026-03-22 02:00:00,,2026-03-17,Customer 0437,100437,1639.066,1638.1917,260492.7726,0.0,0.0,0.0,260492.7726,421982878.73,425232582.6829,425232582.6829,3249703.95,0.7701,False
1000080773,10,10,7,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-22,Customer 0227,100227,1088.5258,1088.3272,371203.2854,0.0,0.0,0.0,371203.2854,400992349,404258505.7793,404258505.7793,3266156.78,0.8145,False
1000082727,7,7,5,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-16,Customer 0362,100362,1578.3095,1577.8735,265037.9052,0.0,0.0,0.0,265037.9052,428810137,417405597.8524,417405597.8524,-11404539.15,-2.6596,False
1000010338,6,6,1,2026-03-14 02:00:00,2026-03-22 02:00:00,2026-03-22 02:00:00,2026-03-13,Customer 0067,100067,2201.6476,2199.9445,229543.4294,0.0,0.0,0.0,229543.4294,493488601.64,505373740.4292,505373740.4292,11885138.79,2.4084,True
1000009723,14,14,2,2026-03-29 02:00:00,2026-03-29 02:00:00,,2026-03-28,Customer 0063,100063,1688.8545,1689.2921,158785.3651,0.0,0.0,0.0,158785.3651,295737862.59,268165378.3673,268165378.3673,-27572484.22,-9.3233,False
1000006705,8,8,3,2026-03-28 02:00:00,2026-03-28 02:00:00,,2026-03-27,Customer 0039,100039,1373.7845,1374.5114,37906.8639,0.0,0.0,0.0,37906.8639,50160726.62,52075862.034,52075862.034,1915135.42,3.818,False
1000077641,8,8,8,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-15,Customer 0006,100006,1202.2523,1201.2093,377924.2401,0.0,0.0,0.0,377924.2401,453509088.12,455219315.4583,455219315.4583,1710227.34,0.3771,False
1000040317,16,16,2,2026-01-28 02:00:00,2026-01-28 02:00:00,,2026-01-27,Customer 0263,100263,1861.7836,1862.1406,200403.7642,0.0,0.0,0.0,200403.7642,377510744,373108441.6253,373108441.6253,-4402302.37,-1.1661,False
1000026378,7,7,10,2026-01-20 02:00:00,2026-01-25 02:00:00,2026-01-25 02:00:00,2026-01-19,Customer 0171,100171,1655.5824,1654.8252,165841.4462,0.0,0.0,0.0,165841.4462,289443076,274564179.4691,274564179.4691,-14878896.53,-5.1405,True
1000038516,6,6,4,2026-03-23 02:00:00,2026-03-23 02:00:00,,2026-03-22,Customer 0250,100250,1446.935,1446.3935,29562.8684,0.0,0.0,0.0,29562.8684,41612838,42775548.9628,42775548.9628,1162710.96,2.7941,False
1000058442,11,11,10,2026-03-27 02:00:00,2026-03-27 02:00:00,,2026-03-26,Customer 0385,100385,1403.605,1404.5038,222582.0438,0.0,0.0,0.0,222582.0438,388472441,312417269.5524,312417269.5524,-76055171.45,-19.578,False
1000015506,15,15,10,2026-02-06 02:00:00,2026-02-06 02:00:00,,2026-02-05,Customer 0103,100103,1489.1296,1487.8748,272785.1945,0.0,0.0,0.0,272785.1945,476092000,406212507.6051,406212507.6051,-69879492.39,-14.6777,False
1000059660,12,12,6,2026-03-15 02:00:00,2026-03-22 02:00:00,2026-03-22 02:00:00,2026-03-14,Customer 0393,100393,1071.6957,1070.9622,322318.416,0.0,0.0,0.0,322318.416,337888422,345427260.4275,345427260.4275,7538838.43,2.2312,True
1000075615,6,6,6,2026-03-26 02:00:00,2026-03-26 02:00:00,,2026-03-25,Institution 0492,100492,1077.5427,1077.2358,2268130.9206,0.0,0.0,0.0,2268130.9206,2382043447,2444007916.1871,2444007916.1871,61964469.19,2.6013,False
1000061423,20,20,8,2026-01-26 02:00:00,2026-01-26 02:00:00,,2026-01-25,Customer 0404,100404,1198.6591,1199.2129,322838.8578,0.0,0.0,0.0,322838.8578,387321881,386973734.6956,386973734.6956,-348146.3,-0.0899,False
1000056129,9,9,7,2026-01-14 02:00:00,2026-01-14 02:00:00,,2026-01-13,Customer 0368,100368,1085.7375,1086.0139,24508.1256,0.0,0.0,0.0,24508.1256,26546215,26609391.0121,26609391.0121,63176.01,0.238,False
1000062879,15,15,5,2026-03-26 02:00:00,2026-03-26 02:00:00,,2026-03-25,Customer 0416,100416,1657.5319,1655.9899,32645.8915,0.0,0.0,0.0,32645.8915,54672912,54111606.5562,54111606.5562,-561305.44,-1.0267,False
1000049194,15,15,6,2026-01-03 02:00:00,2026-01-03 02:00:00,,2026-01-02,Customer 0326,100326,1050.4621,1049.5295,384353.293,0.0,0.0,0.0,384353.293,403609393,403748567.3274,403748567.3274,139174.33,0.0345,False
1000088703,4,4,10,2026-03-22 02:00:00,2026-03-22 02:00:00,,2026-03-18,Customer 0179,100179,1418.1563,1418.0669,165166.1811,0.0,0.0,0.0,165166.1811,286208478,235238694.3044,235238694.3044,-50969783.7,-17.8086,False
1000068004,8,8,8,2026-02-08 02:00:00,2026-02-08 02:00:00,,2026-02-07,Customer 0446,100446,1206.1625,1205.6858,20739.2825,0.0,0.0,0.0,20739.2825,24887139,25014944.8284,25014944.8284,127805.83,0.5135,False
1000040516,14,14,4,2026-03-01 02:00:00,2026-03-01 02:00:00,,2026-02-28,Customer 0265,100265,1417.7686,1418.7845,60320.3334,0.0,0.0,0.0,60320.3334,85139704.49,85520274.5997,85520274.5997,380570.11,0.447,False
1000071239,18,18,9,2026-03-09 02:00:00,2026-03-09 02:00:00,,2026-03-08,Institution 0468,100468,1524897.0474,1525795.172,2669.7448,0.0,0.0,0.0,2669.7448,3884314282,4071085940.8302,4071085940.8302,186771658.83,4.8084,False
1000033642,17,17,2,2026-01-26 02:00:00,2026-01-26 02:00:00,,2026-01-25,Customer 0220,100220,1892.5567,1893.5861,135104.2626,0.0,0.0,0.0,135104.2626,253388044.58,255692477.4588,255692477.4588,2304432.88,0.9094,False
1000042353,11,11,5,2026-02-19 02:00:00,2026-02-19 02:00:00,,2026-02-18,Customer 0276,100276,1636.6054,1635.0232,169893.1287,0.0,0.0,0.0,169893.1287,274918522,278048011.8462,278048011.8462,3129489.85,1.1383,False
1000043767,17,17,1,2026-03-14 02:00:00,2026-03-22 02:00:00,2026-03-22 02:00:00,2026-03-13,Customer 0285,100285,2201.6476,2200.0165,14304.1588,0.0,0.0,0.0,14304.1588,30710459.91,31492716.9535,31492716.9535,782257.04,2.5472,True
1000033731,6,6,3,2026-02-16 02:00:00,2026-02-16 02:00:00,,2026-02-15,Customer 0221,100221,1333.2389,1332.1674,263178.6672,0.0,984.6027,0.0,262194.0645,347603780.97,350880036.7206,349567326.0999,1963545.13,0.5649,False
1000074598,5,5,9,2026-02-27 02:00:00,2026-02-27 02:00:00,,2026-02-26,Institution 0485,100485,1545273.3863,1545627.4809,2327.372,0.0,0.0,0.0,2327.372,3388051234.31,3596426058.3337,3596426058.3337,208374824.02,6.1503,False
1000015769,19,19,3,2026-01-30 02:00:00,2026-01-30 02:00:00,,2026-01-29,Customer 0105,100105,1325.116,1325.7937,118909.9336,0.0,0.0,0.0,118909.9336,157644844.42,157569455.5173,157569455.5173,-75388.9,-0.0478,False
1000022282,6,6,10,2026-03-04 02:00:00,2026-03-04 02:00:00,,2026-03-03,Customer 0148,100148,1403.1056,1404.3174,12276.2586,0.0,0.0,0.0,12276.2586,21422811.43,17224887.2277,17224887.2277,-4197924.21,-19.5956,False
1000076015,16,16,3,2026-01-25 02:00:00,2026-01-25 02:00:00,,2026-01-24,Institution 0494,100494,1330.5329,1330.7692,359218.0026,0.0,0.0,0.0,359218.0026,476233267,477951370.7848,477951370.7848,1718103.78,0.3608,False
1000043536,13,13,7,2026-01-22 02:00:00,2026-01-25 02:00:00,2026-01-25 02:00:00,2026-01-21,Customer 0284,100284,1088.3008,1088.3365,211634.7059,0.0,0.0,0.0,211634.7059,228618391,230322219.6899,230322219.6899,1703828.69,0.7453,True
1000001365,8,8,1,2026-03-29 02:00:00,2026-03-29 02:00:00,,2026-03-28,Customer 0009,100009,2233.4843,2232.9005,130924.0242,0.0,0.0,0.0,130924.0242,280952397.89,292416752.5487,292416752.5487,11464354.66,4.0805,False
1000006356,2,2,6,2026-02-13 02:00:00,2026-02-13 02:00:00,,2026-02-12,Customer 0037,100037,1061.9066,1060.9029,436547.8465,0.0,0.0,0.0,436547.8465,458157558.45,463573039.3829,463573039.3829,5415480.94,1.182,False
1000044766,1,1,2,2026-01-21 02:00:00,2026-01-25 02:00:00,2026-01-25 02:00:00,2026-01-20,Customer 0292,100292,1920.1535,1921.4677,194997.0637,0.0,0.0,0.0,194997.0637,365641722,374424294.3252,374424294.3252,8782572.33,2.402,True
1000047628,16,16,3,2026-03-27 02:00:00,2026-03-27 02:00:00,,2026-03-26,Customer 0314,100314,1374.038,1373.2443,316000.9552,0.0,0.0,0.0,316000.9552,418630479.44,434197320.5394,434197320.5394,15566841.09,3.7185,False
1000094774,10,10,9,2026-03-22 02:00:00,2026-03-22 02:00:00,,2026-03-17,Institution 0469,100469,1522554.4421,1523000.1082,2356.277,0.0,0.0,0.0,2356.277,3430044773.4,3583613851.8014,3583613851.8014,153569078.4,4.4772,False
1000093596,9,9,3,2026-03-22 02:00:00,2026-03-22 02:00:00,,2026-03-15,Customer 0417,100417,1365.9922,1365.7195,153286.5735,0.0,0.0,0.0,153286.5735,203219674.81,210314685.1018,210314685.1018,7095010.29,3.4913,False
1000018614,4,4,2,2026-01-06 02:00:00,2026-01-06 02:00:00,,2026-01-05,Customer 0125,100125,2014.1701,2015.629,30133.9467,0.0,0.0,0.0,30133.9467,56516217,60694894.3996,60694894.3996,4178677.4,7.3938,False
1000011065,18,18,8,2026-02-20 02:00:00,2026-02-20 02:00:00,,2026-02-19,Customer 0074,100074,1212.7236,1212.766,401211.9213,0.0,0.0,0.0,401211.9213,480734137,486559165.6023,486559165.6023,5825028.6,1.2117,False
1000056191,9,9,7,2026-03-17 02:00:00,2026-03-22 02:00:00,2026-03-22 02:00:00,2026-03-16,Customer 0368,100368,1100.7353,1100.3277,34244.7679,0.0,0.0,0.0,34244.7679,37250625,37694424.8612,37694424.8612,443799.86,1.1914,True
1000008202,2,2,1,2026-02-12 02:00:00,2026-02-12 02:00:00,,2026-02-11,Customer 0051,100051,2156.6264,2156.2982,175503.8433,0.0,0.0,0.0,175503.8433,377333263,378496221.667,378496221.667,1162958.67,0.3082,False
1000037127,12,12,4,2026-02-07 02:00:00,2026-02-07 02:00:00,,2026-02-06,Customer 0243,100243,1417.4237,1418.2674,191454.0526,0.0,0.0,0.0,191454.0526,269988505,271371511.6399,271371511.6399,1383006.64,0.5122,False
